Index,PROJECT,SURVTYP,REEF,DATE,STATION,TRANSECT,DIVER,DATATYP,SPECIES,NUMBER,SIZE,SIZE_TP,NO_TP
1508,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,CE.ARGU,1,30,,
1509,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,CE.UROD,1,20,,
1510,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,PA.ARCA,1,10,,
1511,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,PA.FORS,1,10,,
1512,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,SC.RUBR,1,20,,
1513,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,AP.FURC,1,25,,
1514,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,LU.BOHA,1,30,,
1515,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,AC.NIGR,2,15,,
1516,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,AC.THOM,3,15,,
1517,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,CT.CYAN,1,10,,
1518,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,GO.VARI,1,10,,
1519,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,GO.VARI,1,5,,
1520,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,HA.ORNA,2,5,,
1521,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,PS.HEXA,3,5,,
1522,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,PS.OCTO,2,5,,
1523,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,PS.OCTO,4,10,,
1524,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,HE.FASC,1,25,,
1525,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,LA.BICO,1,10,,
1526,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,PS.MOLU,1,25,,
1527,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,CH.TRIL,1,30,,
1528,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,CIRR.SP,2,5,,
1529,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,CIRR.SP,3,10,,
1530,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CE.FLAV,1,10,,
1531,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,PO.IMPE,1,25,,
1532,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CE.LORI,2,5,,
1533,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CE.LORI,4,10,,
1534,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CH.MARG,145,5,,
1535,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CH.MARG,60,10,,
1536,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,PO.COEL,15,5,,
1537,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CH.XANT,25,10,,
1538,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CH.XANT,5,15,,
1539,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,PS.COOP,15,5,,
1540,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,PS.COOP,17,10,,
1541,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CE.UROD,2,20,,
1542,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CE.UROD,1,15,,
1543,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,PA.FORS,1,10,,
1544,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CH.SORD,1,25,,
1545,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,SC.FREN,1,20,,
1546,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,SC.FREN,1,30,,
1547,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,SC.NIGE,1,25,,
1548,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,AC.NIGR,2,10,,
1549,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,AC.NIGC,1,20,,
1550,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,AC.THOM,2,20,,
1551,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CT.CYAN,2,15,,
1552,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CT.CYAN,1,5,,
1553,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,NA.HEXA,2,35,,
1554,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,ME.VIDU,1,20,,
1555,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,GO.VARI,1,10,,
1556,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,HA.ORNA,1,10,,
1557,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,PS.OCTO,3,5,,
1558,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,PS.OCTO,3,10,,
1559,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,HA.MELA,1,10,,
1560,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,HA.MELA,2,5,,
1561,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,HA.MELA,1,5,,
1562,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,PS.MOLU,1,20,,
1563,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CI.EXQU,5,5,,
1564,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,CH.TRIL,1,15,,
1565,PAL_2012,BLT,PAL_30,9/21/2012,FR9,A,BJZ,QUAN,ZA.CORN,1,25,,
1566,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,CE.FLAV,1,5,,
1567,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,PO.IMPE,1,20,,
1568,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,CE.LORI,1,5,,
1569,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,CE.LORI,4,10,,
1570,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,CH.PELE,2,10,,
1571,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,CH.MARG,120,5,,
1572,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,CH.MARG,65,10,,
1573,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,PO.COEL,6,5,,
1574,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,CH.XANT,15,10,,
1575,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,PA.MULT,1,15,,
1576,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,PS.COOP,8,10,,
1577,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,PS.COOP,3,5,,
1578,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,CE.UROD,1,25,,
1579,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,CE.UROD,3,20,,
1580,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,VA.LOUT,1,35,,
1581,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,PA.FORS,1,15,,
1582,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,CH.SORD,2,25,,
1583,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,SC.FREN,1,40,,
1584,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,SC.FREN,1,25,,
1585,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,SC.RUBR,1,40,,
1586,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,AP.FURC,1,30,,
1587,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,AC.NIGR,1,10,,
1588,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,AC.NIGR,1,15,,
1589,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,CT.CYAN,3,10,,
1590,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,CT.CYAN,1,5,,
1591,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,NA.BREV,1,30,,
1592,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,BA.UNDU,1,25,,
1593,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,ME.VIDU,1,25,,
1594,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,HA.ORNA,2,5,,
1595,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,HA.ORNA,2,10,,
1596,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,PS.OCTO,3,5,,
1597,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,PS.OCTO,11,10,,
1598,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,HA.MELA,4,10,,
1599,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,HA.MELA,1,5,,
1600,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,HA.MELA,1,15,,
1601,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,CI.EXQU,5,5,,
1602,PAL_2012,BLT,PAL_30,9/21/2012,FR9,B,BJZ,QUAN,NE.MAGN,2,10,,
1603,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,CE.FLAV,2,10,,
1604,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,CH.LUNUT,2,10,,
1605,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,CH.MARG,18,5,,
1606,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,CH.MARG,3,10,,
1607,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,CH.VAND,75,5,,
1608,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,PL.DICK,3,5,,
1609,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,PL.DICK,4,10,,
1610,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,PL.JOHN,4,5,,
1611,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,PL.JOHN,4,10,,
1612,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,ST.AURE,1,5,,
1613,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,ST.AURE,2,10,,
1614,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,CH.XANT,15,10,,
1615,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,PA.ARCA,2,10,,
1616,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,PA.ARCA,1,5,,
1617,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,CH.MICR,1,35,,
1618,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,CH.MICR,1,45,,
1619,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,LU.BOHA,1,20,,
1620,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,LE.XANT,1,40,,
1621,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,AC.NIGR,3,20,,
1622,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,AC.NIGR,2,15,,
1623,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,CT.CYAN,2,15,,
1624,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,CT.CYAN,2,10,,
1625,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,ME.VIDU,1,20,,
1626,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,GO.VARI,3,5,,
1627,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,GO.VARI,1,10,,
1628,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,GO.VARI,1,15,,
1629,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,TH.QUIN,3,10,,
1630,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,TH.QUIN,2,5,,
1631,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,PS.HEXA,7,5,,
1632,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,PS.OCTO,4,10,,
1633,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,TH.TRIL,1,30,,
1634,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,EP.INSI,1,20,,
1635,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,CIRR.SP,3,5,,
1636,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,CIRR.SP,9,10,,
1637,PAL_2012,BLT,PAL_10,9/21/2012,FR9,B,BJZ,QUAN,AE.NARI,1,90,,
1638,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,CE.FLAV,2,10,,
1639,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,CH.MARG,25,15,,
1640,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,CH.VAND,95,5,,
1641,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,PL.DICK,2,5,,
1642,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,PL.DICK,1,10,,
1643,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,PL.JOHN,6,5,,
1644,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,PL.JOHN,4,10,,
1645,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,ST.AURE,1,5,,
1646,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,ST.AURE,4,10,,
1647,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,PA.MULT,2,20,,
1648,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,CE.ARGU,2,25,,
1649,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,CE.UROD,2,20,,
1650,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,CE.UROD,1,15,,
1651,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,PA.ARCA,3,10,,
1652,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,PA.ARCA,1,5,,
1653,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,CH.SORD,1,25,,
1654,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,CH.SORD,1,20,,
1655,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,AC.NIGR,2,20,,
1656,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,AC.NIGR,3,15,,
1657,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,AC.NIGR,2,10,,
1658,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,CT.CYAN,4,10,,
1659,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,CT.CYAN,2,15,,
1660,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,BA.UNDU,1,15,,
1661,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,GO.VARI,2,5,,
1662,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,GO.VARI,1,10,,
1663,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,TH.QUIN,4,10,,
1664,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,TH.QUIN,1,15,,
1665,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,PS.HEXA,7,5,,
1666,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,PS.OCTO,1,10,,
1667,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,AN.TWIS,1,15,,
1668,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,CIRR.SP,2,5,,
1669,PAL_2012,BLT,PAL_10,9/21/2012,FR9,A,BJZ,QUAN,CIRR.SP,9,10,,
1670,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CE.LORI,1,10,,
1671,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CH.ACAR,60,5,,
1672,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CH.MARG,115,5,,
1673,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CH.MARG,16,10,,
1674,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CH.VAND,45,5,,
1675,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,PL.DICK,1,5,,
1676,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,PL.JOHN,7,5,,
1677,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,PL.JOHN,1,10,,
1678,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,LE.TAPE,22,5,,
1679,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,LE.TAPE,50,10,,
1680,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CH.XANT,2,5,,
1681,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CH.XANT,3,10,,
1682,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,PA.MULT,1,25,,
1683,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,PA.CYCL,2,15,,
1684,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,PS.OLIV,75,5,,
1685,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,PS.OLIV,5,10,,
1686,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CE.ARGU,1,30,,
1687,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CE.UROD,1,20,,
1688,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CE.UROD,1,15,,
1689,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,PA.ARCA,3,10,,
1690,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,PA.FORS,1,10,,
1691,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CH.SORD,3,20,,
1692,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CH.SORD,1,25,,
1693,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,SC.SPIN,1,20,,
1694,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,LU.FULV,1,25,,
1695,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,MO.GRAN,2,30,,
1696,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,AC.NIGR,2,10,,
1697,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,AC.NIGR,1,15,,
1698,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,AC.LINE,4,20,,
1699,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CT.CYAN,5,10,,
1700,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CT.CYAN,1,15,,
1701,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CT.STRI,1,25,,
1702,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,ME.VIDU,2,20,,
1703,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,GO.VARI,1,15,,
1704,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,GO.VARI,1,5,,
1705,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,HA.ORNA,1,10,,
1706,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,LA.DIMI,2,10,,
1707,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,PS.HEXA,6,5,,
1708,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,PS.OCTO,6,5,,
1709,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,PS.OCTO,7,10,,
1710,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,TH.LUTE,1,20,,
1711,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,TH.LUTE,1,10,,
1712,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CIRR.SP,6,5,,
1713,PAL_2012,BLT,PAL_10,9/27/2012,FR5,A,BJZ,QUAN,CIRR.SP,11,10,,
1714,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CE.FLAV,4,10,,
1715,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CE.LORI,1,5,,
1716,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CE.LORI,1,10,,
1717,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CH.ACAR,80,5,,
1718,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CH.MARG,85,5,,
1719,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CH.VAND,20,5,,
1720,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,PL.DICK,1,5,,
1721,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,PL.DICK,1,10,,
1722,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,PL.JOHN,7,5,,
1723,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,PL.JOHN,1,10,,
1724,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CH.XANT,10,10,,
1725,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,LE.TAPE,40,5,,
1726,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,LE.TAPE,110,10,,
1727,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,PA.MULT,1,25,,
1728,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,PS.OLIV,35,5,,
1729,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CE.ARGU,1,15,,
1730,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CE.UROD,2,20,,
1731,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CE.UROD,1,15,,
1732,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,PA.ARCA,3,10,,
1733,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,PA.HEMI,1,20,,
1734,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,PA.HEMI,1,25,,
1735,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CH.SORD,2,25,,
1736,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CH.SORD,1,20,,
1737,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CH.SORD,1,30,,
1738,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,SC.FREN,1,30,,
1739,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,AP.FURC,1,25,,
1740,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,LU.BOHA,1,35,,
1741,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,LU.BOHA,1,15,,
1742,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,LU.GIBB,1,40,,
1743,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,MO.GRAN,1,45,,
1744,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,SA.TIER,3,20,,
1745,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,AC.NIGR,2,15,,
1746,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,AC.NIGR,1,10,,
1747,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,AC.LINE,1,20,,
1748,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CT.MARG,1,10,,
1749,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CT.MARG,1,15,,
1750,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CT.CYAN,5,10,,
1751,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CT.CYAN,2,15,,
1752,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,ME.VIDU,2,20,,
1753,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,GO.VARI,1,20,,
